0.00180537,-0.984932,-0
0.0038548,-0.973352,-0
0.00857063,-0.944999,-0
0.011355,-0.906736,-0
0.0123701,-0.820475,-0
0.0121307,-0.741837,-0
0.011825,-0.69581,-0
0.013988,-0.616544,-0
0.0156091,-0.589975,-0
0.0160408,-0.529485,-0
0.0164049,-0.48913,-0
0.00982977,0.235294,-0
0.0140892,0.113899,-0
0.017017,0.0309698,-0
0.0157486,-0.219765,-0
0.0168808,-0.308204,-0
0.0083985,0.358466,-0
0.019106,-0.103484,-0
0.0190031,-0.0603736,-0
0.017918,-0.357621,-0
0.0170734,-0.183619,-0
0.018878,-0.1394,-0
0.0184857,-0.397445,-0
0.0159369,-0.198884,-0
0.00885129,0.28531,-0
0.0158639,0.0640703,-0
0.0182381,-0.0121437,-0
0.0081635,0.45528,-0
0.00584577,0.733203,-0
-1.94135e-007,1,-0
0.00369525,0.876275,-0
0.0181147,-0.166465,-0
0.0159303,-0.255157,-0
0.0126709,-0.654555,-0
0.00649509,-0.959259,-0
0.0111991,0.194394,-0
0.574117,-0.128099,-0
0.548989,-0.31053,-0
0.356703,-0.772213,-0
0.298385,-0.829349,-0
0.302324,-0.829949,-0
0.361208,-0.76903,-0
0.244854,-0.788916,-0
0.274682,-0.817157,-0
0.40617,-0.706359,-0
0.208142,-0.732953,-0
0.308464,-0.679159,-0
0.356902,-0.703929,-0
0.411476,-0.700139,-0
0.265754,-0.643765,-0
0.413963,-0.569394,-0
0.355445,-0.563831,-0
0.488467,-0.550893,-0
0.328001,-0.278498,-0
0.278227,-0.32522,-0
0.313302,-0.445793,-0
0.365888,-0.429898,-0
0.492026,-0.547155,-0
0.191451,-0.698351,-0
0.306906,-0.550905,-0
0.179447,-0.664018,-0
0.248627,-0.619835,-0
0.161113,-0.559108,-0
0.236788,-0.593665,-0
0.570502,-0.0393505,-0
0.538696,-0.38674,-0
0.206515,-0.522872,-0
0.265273,-0.527947,-0
0.285396,-0.540552,-0
0.291979,-0.452619,-0
0.149807,-0.525195,-0
0.233851,-0.499255,-0
0.271974,-0.45795,-0
0.2362,0.0543416,-0
0.235133,0.0139111,-0
0.141475,-0.497678,-0
0.194965,-0.501967,-0
0.23867,-0.464091,-0
0.247496,-0.366686,-0
0.262429,-0.344882,-0
0.137498,-0.480024,-0
0.188543,-0.483848,-0
0.222973,-0.487486,-0
0.21878,-0.41504,-0
0.227897,-0.319736,-0
0.164708,0.0421338,-0
0.161111,-0.0526407,-0
0.391176,-0.0268146,-0
0.438825,0.0571472,-0
0.184853,-0.474594,-0
0.215098,-0.4777,-0
0.22735,-0.466127,-0
0.215729,-0.353306,-0
0.175494,-0.138504,-0
0.168449,0.106108,-0
0.164404,0.0730088,-0
0.241379,0.0884956,-0
0.212806,-0.472898,-0
0.219324,-0.468163,-0
0.205517,-0.434271,-0
0.37931,0.0826313,-0
0.403245,0.0979935,-0
0.540593,0.222069,-0
0.21435,-0.469201,-0
0.196656,-0.448544,-0
0.201352,-0.389569,-0
0.0671659,0.17405,-0
0.0736534,0.0887814,-0
0.115512,0.0329848,-0
0.141925,0.140343,-0
0.136903,0.109924,-0
0.208171,0.101839,-0
0.245017,0.135286,-0
0.244385,0.177651,-0
0.517866,0.0912439,-0
0.478347,0.130816,-0
0.18742,-0.460746,-0
0.163899,-0.398345,-0
0.16525,-0.0990573,-0
0.0622779,0.218557,-0
0.040881,0.229676,-0
0.233948,0.25977,-0
0.356218,0.136219,-0
0.339317,0.175055,-0
0.473375,0.221429,-0
0.511112,0.333664,-0
0.575179,0.0242568,-0
0.587993,-0.0226837,-0
0.588676,0.252521,-0
0.577306,0.0886808,-0
0.15387,-0.418288,-0
0.114362,-0.232429,-0
0.171802,-0.12682,-0
0.165914,-0.106613,-0
0.149007,-0.0680821,-0
0.134405,0.187848,-0
0.216986,0.142916,-0
0.341575,0.248063,-0
0.439639,0.225393,-0
0.453876,0.273363,-0
0.488116,0.297788,-0
0.597755,0.251217,-0
0.576283,0.244487,-0
0.13873,-0.452404,-0
0.0918701,-0.307592,-0
0.172368,-0.169677,-0
0.16089,-0.155816,-0
0.151034,-0.0837773,-0
0.104945,-0.0110711,-0
0.0812371,0.0106741,-0
0.047692,0.106775,-0
0.109115,0.184988,-0
0.0792459,0.248843,-0
0.212536,0.2548,-0
0.548397,0.420087,-0
0.0957649,-0.360948,-0
0.156204,-0.199305,-0
0.146407,-0.180314,-0
0.14754,-0.167812,-0
0.151935,-0.114458,-0
0.14706,-0.136023,-0
0.0924358,0.319947,-0
0.0707208,0.346016,-0
0.475084,0.33491,-0
0.433271,0.298468,-0
0.082494,-0.395951,-0
0.0607687,-0.305355,-0
0.0404731,-0.21782,-0
0.133178,-0.149632,-0
0.109153,-0.0812222,-0
0.0819384,-0.0690141,-0
0.0753617,-0.106847,-0
0.100951,-0.111152,-0
0.051883,0.025042,-0
0.409981,0.226241,-0
0.423676,0.26088,-0
0.489618,0.38116,-0
0.533701,0.546746,-0
0.520216,0.498152,-0
0.0686383,-0.447907,-0
0.0844744,-0.134673,-0
0.0657657,-0.138578,-0
0.0483985,-0.176351,-0
0.050087,0.352355,-0
0.107325,0.253608,-0
0.19951,0.192676,-0
0.192539,0.156987,-0
0.193332,0.242336,-0
0.370134,0.234534,-0
0.385243,0.288117,-0
0.065961,-0.483535,-0
0.0707395,-0.353748,-0
0.0514332,-0.0633563,-0
0.0488769,-0.104277,-0
0.190858,0.328258,-0
0.196366,0.399793,-0
0.156478,0.196336,-0
0.17094,0.209681,-0
0.38076,0.197988,-0
0.384718,0.253606,-0
0.393823,0.405431,-0
0.370222,0.345962,-0
0.0552599,-0.396459,-0
0.0765373,-0.194766,-0
0.0514562,-0.189481,-0
0.0586856,-0.180935,-0
0.0424979,-0.139839,-0
0.0323732,-0.182053,-0
0.183039,0.468091,-0
0.196974,0.290783,-0
0.17364,0.220366,-0
0.356265,0.241844,-0
0.365125,0.261661,-0
0.351301,0.48702,-0
0.543234,0.594783,-0
0.0418691,-0.449629,-0
0.0336002,-0.195178,-0
0.239738,0.410485,-0
0.232427,0.485639,-0
0.225549,0.342136,-0
0.1554,0.221389,-0
0.352692,0.30242,-0
0.350325,0.434579,-0
0.324856,0.361713,-0
0.294763,0.492082,-0
0.0389419,-0.48778,-0
0.271782,0.35665,-0
0.294901,0.42786,-0
0.227782,0.306018,-0
0.205985,0.274965,-0
0.209453,0.264711,-0
0.443939,0.693982,-0
0.45735,0.762065,-0
0.263858,0.313573,-0
0.334722,0.2736,-0
0.306739,0.313009,-0
0.231555,0.281324,-0
0.232196,0.272119,-0
0.317267,0.258145,-0
0.380426,0.760745,-0
0.259442,0.285682,-0
0.259458,0.266416,-0
0.259293,0.275634,-0
0.296154,0.282037,-0
0.28836,0.26605,-0
0.39522,0.837733,-0
0.328779,0.895369,-0
0.264763,0.937818,-0
0.192056,0.855778,-0
0.253912,0.831969,-0
0.20078,0.968613,-0
0.128823,0.727065,-0
0.188393,0.720869,-0
0.246599,0.713692,-0
0.302778,0.700061,-0
0.364184,0.669108,-0
0.432612,0.61481,-0
0.0623179,0.268149,-0
0.0442383,0.280036,-0
0.178518,0.126371,-0
0.108978,0.151506,-0
0.137684,-0.006374,-0
