-0.023941,-0.985749,-0
-0.0507569,-0.974094,-0
-0.115968,-0.947971,-0
-0.157364,-0.910977,-0
-0.18296,-0.826523,-0
-0.183576,-0.749131,-0
-0.179543,-0.702971,-0
-0.189522,-0.626307,-0
-0.204069,-0.600443,-0
-0.203616,-0.5403,-0
-0.196241,-0.498587,-0
-0.123622,0.243329,-0
-0.17503,0.124171,-0
-0.212497,0.042464,-0
-0.188222,-0.208478,-0
-0.195739,-0.295254,-0
-0.109999,0.362664,-0
-0.239772,-0.0910973,-0
-0.238695,-0.0479924,-0
-0.206259,-0.344056,-0
-0.211021,-0.172108,-0
-0.235015,-0.127201,-0
-0.208299,-0.383669,-0
-0.194308,-0.187662,-0
-0.11197,0.292007,-0
-0.197297,0.0750841,-0
-0.228619,-0.00013979,-0
-0.105365,0.459225,-0
-0.0760916,0.73618,-0
-1.92074e-007,1,-0
-0.046398,0.878256,-0
-0.224538,-0.154606,-0
-0.189407,-0.243289,-0
-0.180417,-0.662875,-0
-0.0859417,-0.962396,-0
-0.140177,0.203362,-0
0.800584,-0.161665,-0
0.743954,-0.349165,-0
0.401381,-0.811066,-0
0.293147,-0.86297,-0
0.332292,-0.863757,-0
0.446847,-0.807723,-0
0.131038,-0.814666,-0
0.207502,-0.848169,-0
0.464875,-0.7482,-0
0.0696358,-0.753658,-0
0.216539,-0.706195,-0
0.310994,-0.738261,-0
0.513682,-0.741812,-0
0.147988,-0.664617,-0
0.373352,-0.59971,-0
0.268011,-0.586157,-0
0.570379,-0.592518,-0
0.201539,-0.293789,-0
0.138313,-0.333968,-0
0.1915,-0.460069,-0
0.267584,-0.45054,-0
0.622314,-0.590271,-0
0.0449185,-0.717591,-0
0.195749,-0.567706,-0
0.024872,-0.682763,-0
0.122578,-0.637776,-0
-0.0172059,-0.578364,-0
0.10286,-0.610294,-0
0.664817,-0.0629683,-0
0.71031,-0.427487,-0
0.0594606,-0.53856,-0
0.142525,-0.540485,-0
0.168037,-0.554923,-0
0.164687,-0.464065,-0
-0.0327352,-0.543904,-0
0.100456,-0.510082,-0
0.138812,-0.468139,-0
0.157947,0.0525276,-0
0.142217,0.012663,-0
-0.0405337,-0.514992,-0
0.0445361,-0.517331,-0
0.0998232,-0.473527,-0
0.0968923,-0.371436,-0
0.118169,-0.351123,-0
-0.0391958,-0.496016,-0
0.0357608,-0.49843,-0
0.0873801,-0.497941,-0
0.061384,-0.418592,-0
0.0721714,-0.322438,-0
0.05475,0.0445422,-0
0.0258008,-0.0512822,-0
0.32703,-0.0366042,-0
0.418915,0.0450414,-0
0.0329966,-0.488305,-0
0.0785777,-0.488055,-0
0.0890134,-0.475075,-0
0.0521235,-0.355091,-0
0.0375311,-0.138536,-0
0.0877441,0.107128,-0
0.066493,0.0748333,-0
0.171883,0.0860805,-0
0.0763225,-0.483167,-0
0.0820102,-0.476493,-0
0.0480983,-0.437792,-0
0.340614,0.0735372,-0
0.378174,0.0877189,-0
0.632682,0.205935,-0
0.0782439,-0.477204,-0
0.040746,-0.45185,-0
0.0327098,-0.390809,-0
-0.0732092,0.180776,-0
-0.103783,0.0962445,-0
-0.0414625,0.0380634,-0
0.0616498,0.142291,-0
0.0374306,0.112885,-0
0.13773,0.100806,-0
0.179507,0.132705,-0
0.182872,0.175113,-0
0.566993,0.0744704,-0
0.509239,0.116491,-0
0.0360115,-0.46365,-0
-0.0220694,-0.396485,-0
0.00428423,-0.0973199,-0
-0.06048,0.224859,-0
-0.0892859,0.236711,-0
0.176046,0.25873,-0
0.312815,0.128691,-0
0.292073,0.168559,-0
0.503582,0.209096,-0
0.567999,0.322622,-0
0.687016,0.00127701,-0
0.77909,-0.0519012,-0
0.781427,0.232606,-0
0.700481,0.0666355,-0
-0.0320579,-0.416148,-0
-0.0622701,-0.227446,-0
0.0234532,-0.125846,-0
-0.00580453,-0.104854,-0
-0.0272274,-0.0650856,-0
0.071372,0.1895,-0
0.15202,0.141352,-0
0.294541,0.243001,-0
0.446039,0.214902,-0
0.45882,0.263867,-0
0.515005,0.287243,-0
0.832576,0.22978,-0
0.73514,0.22585,-0
-0.0378361,-0.44979,-0
-0.114472,-0.300246,-0
0.0248015,-0.168288,-0
-0.018939,-0.15399,-0
-0.0361636,-0.0808941,-0
-0.100681,-0.004933,-0
-0.135971,0.0185319,-0
-0.138079,0.115453,-0
0.0251882,0.188377,-0
-0.0189994,0.253803,-0
0.156836,0.254239,-0
0.670388,0.408947,-0
-0.118885,-0.353278,-0
0.00372224,-0.197191,-0
-0.0252355,-0.177832,-0
-0.032595,-0.165366,-0
-0.0430358,-0.111792,-0
-0.0508977,-0.133211,-0
-0.00259281,0.324026,-0
-0.0373806,0.350338,-0
0.484268,0.326356,-0
0.420324,0.290889,-0
-0.132647,-0.387273,-0
-0.151716,-0.295576,-0
-0.164221,-0.208034,-0
-0.063811,-0.146061,-0
-0.120453,-0.0749628,-0
-0.163095,-0.0606062,-0
-0.172466,-0.0982006,-0
-0.132666,-0.104524,-0
-0.173899,0.0347779,-0
0.397599,0.217359,-0
0.408736,0.252729,-0
0.522636,0.372754,-0
0.662557,0.539558,-0
0.615307,0.490717,-0
-0.137084,-0.438665,-0
-0.150961,-0.12714,-0
-0.178368,-0.129625,-0
-0.175199,-0.16693,-0
-0.0649206,0.35656,-0
0.0322024,0.256807,-0
0.142238,0.191687,-0
0.129265,0.15631,-0
0.140125,0.242157,-0
0.335257,0.227861,-0
0.345293,0.282791,-0
-0.138212,-0.496955,-0
-0.149005,-0.344175,-0
-0.202919,-0.0529941,-0
-0.206982,-0.0937456,-0
0.117656,0.3302,-0
0.104101,0.402525,-0
0.101151,0.19704,-0
0.118504,0.20987,-0
0.352652,0.189722,-0
0.347711,0.247327,-0
0.352506,0.402301,-0
0.323798,0.342513,-0
-0.166304,-0.385606,-0
-0.116855,-0.187748,-0
-0.154928,-0.180604,-0
-0.147591,-0.17256,-0
-0.208911,-0.129175,-0
-0.194621,-0.171529,-0
0.0834821,0.471459,-0
0.133111,0.292104,-0
0.125525,0.220475,-0
0.314283,0.236026,-0
0.319023,0.256544,-0
0.300921,0.486666,-0
0.712652,0.587771,-0
-0.169976,-0.438241,-0
-0.176737,-0.185057,-0
0.15676,0.412328,-0
0.14475,0.488594,-0
0.153758,0.343456,-0
0.100679,0.222402,-0
0.299882,0.298894,-0
0.295844,0.433563,-0
0.265624,0.360229,-0
0.225371,0.493487,-0
-0.171386,-0.498883,-0
0.203809,0.356706,-0
0.223726,0.428339,-0
